name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dakshina Kannada,2021-08-15,28.2,24,25.7,32.1,24,27,23.4,87.7,3,100,4.17,rain,0,0,31,14.8,281.3,1008.4,85.3,4.5,149.1,13,6,,2021-08-15T06:16:53,2021-08-15T18:49:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-08-16,29,24,25.6,33.6,24,26.6,23.4,88.1,2,100,4.17,rain,0,0,29.5,14.8,258.8,1008.8,86.5,5,132.9,11.5,6,,2021-08-16T06:16:59,2021-08-16T18:49:27,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2021-08-17,28,24,25.4,31.9,24,26,23.6,89.9,23.3,100,8.33,rain,0,0,29.5,11.2,251.1,1009.1,94.4,3.9,126.8,11.1,4,,2021-08-17T06:17:05,2021-08-17T18:48:56,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-08-18,29.8,23.8,25.4,34.6,23.8,26.4,23.4,88.9,39,100,12.5,rain,0,0,29.5,14.8,240.2,1008.3,86.2,4.5,134.2,11.6,5,,2021-08-18T06:17:11,2021-08-18T18:48:24,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-08-19,28,23,25.6,31.9,23,26.9,23.2,86.5,4,100,4.17,rain,0,0,31,11.2,256.8,1007.9,93.1,4.4,100.5,8.7,4,,2021-08-19T06:17:16,2021-08-19T18:47:51,0.38,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-08-20,29,24,26.2,33.6,24,27.9,23.6,85.8,1.3,100,8.33,rain,0,0,27,9.4,280.1,1007.9,90.3,4.8,188.2,16.2,6,,2021-08-20T06:17:21,2021-08-20T18:47:17,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-08-21,29.1,24,26.2,33.7,24,27.8,23.8,87.4,0.1,100,4.17,rain,0,0,29.5,13,251.3,1009,83.7,3.8,195.4,16.7,8,,2021-08-21T06:17:26,2021-08-21T18:46:43,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-08-22,30,24,26.7,35.1,24,29,23.7,84.2,0,0,0,,0,0,18.7,14.8,262.1,1008.6,85.1,5,179.2,15.4,6,,2021-08-22T06:17:30,2021-08-22T18:46:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-08-23,30.1,25,26.9,35.1,25,29,24,84.7,0,0,0,,0,0,22,14.8,241.2,1008.7,78.7,5.2,168.1,14.6,7,,2021-08-23T06:17:35,2021-08-23T18:45:34,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-08-24,30.1,24.8,26.8,35,24.8,28.5,23.2,81.2,0,0,0,,0,0,29.9,16.6,193.7,1008.8,70.9,6.9,200,17.4,8,,2021-08-24T06:17:38,2021-08-24T18:44:58,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-08-25,30,24,26.6,34,24,28.6,23.4,83.4,2,100,4.17,rain,0,0,28.4,14.8,190.9,1007.9,75.9,6.5,189.7,16.4,7,,2021-08-25T06:17:42,2021-08-25T18:44:22,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-08-26,30,24,26.8,35.1,24,28.6,23.5,83,0.2,100,4.17,rain,0,0,30.2,14.8,183.4,1006.2,86,5.3,194,16.6,8,,2021-08-26T06:17:45,2021-08-26T18:43:45,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-08-27,27,23.8,25.2,30.6,23.8,25.6,23.7,91.3,38.8,100,20.83,rain,0,0,21.6,9.5,303.4,1006.3,92.8,4.3,47,4.1,2,,2021-08-27T06:17:48,2021-08-27T18:43:08,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-08-28,27,23,24.7,30.6,23,25,23.1,90.8,27,100,16.67,rain,0,0,30.6,14.8,262.8,1005.5,92.1,3.8,38.8,3.2,2,,2021-08-28T06:17:50,2021-08-28T18:42:30,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-08-29,26,22.5,23.9,26,22.5,23.9,22.7,92.8,46,100,20.83,rain,0,0,29.2,25.9,291.8,1005.7,98.4,3.5,34.1,2.8,2,,2021-08-29T06:17:53,2021-08-29T18:41:52,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-08-30,28,22.9,24.3,32.7,22.9,24.9,23,92.5,7,100,8.33,rain,0,0,30.6,18.4,298.2,1006.6,98.1,3.5,48.8,4.2,5,,2021-08-30T06:17:55,2021-08-30T18:41:13,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-08-31,29,22.9,26.1,33.6,22.9,28,23.2,84.6,0,0,0,,0,0,29.2,14.8,254.8,1007.1,87.9,4.9,114.2,9.9,6,,2021-08-31T06:17:56,2021-08-31T18:40:34,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-01,29.8,24,26.2,33.8,24,27.3,23.7,86.3,5,100,4.17,rain,0,0,26.6,14.8,279.3,1008.6,83.5,4.4,142.3,12.2,5,,2021-09-01T06:17:58,2021-09-01T18:39:55,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-09-02,29,24,25.6,33.6,24,26.8,23.4,87.9,14,100,12.5,rain,0,0,27,11.2,289.8,1008.4,90,4.1,80.3,6.9,4,,2021-09-02T06:17:59,2021-09-02T18:39:15,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-03,29,24,25.8,33.6,24,26.5,23.7,88.6,12,100,12.5,rain,0,0,24.5,14.8,261.5,1007.7,91.5,4.2,103.9,9,4,,2021-09-03T06:18:01,2021-09-03T18:38:35,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-04,27,23,24.9,30.1,23,25,23.2,90.5,44,100,16.67,rain,0,0,28.4,13,287.1,1008.3,94.5,3.2,76.4,6.6,4,,2021-09-04T06:18:02,2021-09-04T18:37:54,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2021-09-05,28,24,25.4,31.3,24,26.2,23.5,89.4,13,100,12.5,rain,0,0,30.2,14.8,303.5,1008,94,4.1,37.7,3.2,2,,2021-09-05T06:18:02,2021-09-05T18:37:14,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-06,28,23,24.6,31.3,23,24.9,22.7,89.3,18,100,12.5,rain,0,0,27.4,14.8,261.5,1008.4,95.4,4.2,29.5,2.5,2,,2021-09-06T06:18:03,2021-09-06T18:36:33,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-07,25,22.4,23.9,25,22.4,23.9,22.6,92.4,37,100,20.83,rain,0,0,33.5,9.4,273.5,1007.9,98.8,2.9,47.5,4.2,2,,2021-09-07T06:18:04,2021-09-07T18:35:51,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-09-08,28.2,23.9,25.9,31.9,23.9,27.3,23.4,86.6,11,100,12.5,rain,0,0,42.1,20.5,232.5,1008.8,77.6,4.6,157.9,13.5,7,,2021-09-08T06:18:04,2021-09-08T18:35:10,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-09,29,24,26.3,33.6,24,28.1,23.7,85.7,4.5,100,8.33,rain,0,0,37.4,16.6,254.9,1010.1,69.1,5.3,167,14.5,8,,2021-09-09T06:18:04,2021-09-09T18:34:28,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-10,29,24.9,26.9,34.3,24.9,29,24,84.5,0.2,100,4.17,rain,0,0,42.5,14.8,264.3,1009.9,57.6,6.3,215.2,18.6,8,,2021-09-10T06:18:04,2021-09-10T18:33:46,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-11,28.9,24.9,26.4,33.5,24.9,27.8,24.1,87.4,7,100,8.33,rain,0,0,32.4,27.7,247.2,1008.3,81.8,5,129,11.1,5,,2021-09-11T06:18:04,2021-09-11T18:33:04,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2021-09-12,29,24,26.4,33.6,24,28.5,24,87,19,100,8.33,rain,0,0,42.5,20.5,247.9,1007.1,87.1,4.5,148.2,12.7,7,,2021-09-12T06:18:04,2021-09-12T18:32:22,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2021-09-13,28,25,26,32.7,25,26.8,24.2,89.8,18,100,12.5,rain,0,0,38.5,18.4,252.5,1006.6,91.7,4.6,132.7,11.4,5,,2021-09-13T06:18:04,2021-09-13T18:31:40,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-14,29,25,26.6,34.5,25,28.3,24.4,88,3.1,100,8.33,rain,0,0,36.4,16.6,254.7,1007,72.5,5,140.7,12.1,6,,2021-09-14T06:18:04,2021-09-14T18:30:57,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-09-15,30,24.9,26.8,35.1,24.9,28.9,23.8,83.8,3.9,100,4.17,rain,0,0,33.8,14.8,242.5,1007.7,56.3,4.7,193.7,16.6,7,,2021-09-15T06:18:04,2021-09-15T18:30:15,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-16,29.1,24.9,26.8,34.4,24.9,29.3,24.1,85.4,0.8,100,4.17,rain,0,0,32.8,14.8,259.5,1008.1,58.4,4.7,196,17,8,,2021-09-16T06:18:04,2021-09-16T18:29:32,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-09-17,30,25,27.3,35.3,25,29.5,23.8,81.9,0.6,100,4.17,rain,0,0,29.2,14.8,254.2,1007.8,51.2,5.8,223,19.4,7,,2021-09-17T06:18:04,2021-09-17T18:28:49,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-18,30.2,25,27.3,35.8,25,29.4,23.8,82.1,0.4,100,4.17,rain,0,0,32,16.6,273.2,1008.8,47.8,5.6,262.6,22.6,9,,2021-09-18T06:18:04,2021-09-18T18:28:07,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-19,31,25,27.5,36.5,25,29.6,23.4,79.3,0,0,0,,0,0,29.5,14.8,307.9,1010,43.7,6.4,257.7,22.4,9,,2021-09-19T06:18:04,2021-09-19T18:27:24,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-20,31,25,27.6,35.5,25,30,23.8,80.4,0,0,0,,0,0,28.8,18.4,304.5,1009.4,42.8,7,263.6,22.8,9,,2021-09-20T06:18:03,2021-09-20T18:26:41,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-21,30,26,27.6,36,26,30.1,24,81.4,1.7,100,8.33,rain,0,0,32,16.6,288.8,1008.9,53.6,6.4,239.3,20.6,8,,2021-09-21T06:18:04,2021-09-21T18:25:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-09-22,29.8,24.9,26.5,34.7,24.9,28.2,23.5,83.6,6.1,100,8.33,rain,0,0,38.5,18.4,329.2,1007.5,61.1,6.2,217.3,18.7,8,,2021-09-22T06:18:04,2021-09-22T18:25:16,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-09-23,30,23.9,26.3,35.1,23.9,27.8,23.2,83.8,0,0,0,,0,0,34.9,14.8,315,1007.9,85.2,5.9,169.6,14.7,7,,2021-09-23T06:18:04,2021-09-23T18:24:34,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-24,31,23.9,26.9,35.5,23.9,28.6,22.5,77.7,0.4,100,4.17,rain,0,0,30.2,13,344.3,1008.2,55.5,6.9,210.6,18.1,8,,2021-09-24T06:18:04,2021-09-24T18:23:51,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-25,31,24,27.3,36.5,24,29.9,23.5,80.4,0,0,0,,0,0,30.6,14.8,264.5,1008.1,41.6,6.4,237.3,20.4,8,,2021-09-25T06:18:05,2021-09-25T18:23:09,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-26,30,24,26.1,35.1,24,27.1,23.7,86.8,0,0,0,,0,0,30.6,16.6,252.4,1006.3,66.1,4.7,217.1,18.7,8,,2021-09-26T06:18:05,2021-09-26T18:22:27,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-27,28,24,25.2,31.9,24,26,23.5,90.3,30.3,100,20.83,rain,0,0,33.8,11.2,259.1,1005.3,89,3.4,114.8,9.8,6,,2021-09-27T06:18:06,2021-09-27T18:21:45,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-09-28,29,23,26.1,34.5,23,27.7,23.6,86.9,10.1,100,12.5,rain,0,0,40,18.4,227.1,1006.9,63,4.7,169.5,14.7,7,,2021-09-28T06:18:07,2021-09-28T18:21:04,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-09-29,30,24.8,26.4,35.1,24.8,28,23.6,84.8,11.9,100,12.5,rain,0,0,33.1,14.8,207.4,1008.4,65.1,5.5,170,14.7,7,,2021-09-29T06:18:08,2021-09-29T18:20:22,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-09-30,29.8,24,26.4,34.9,24,28.4,23.8,85.9,3,100,4.17,rain,0,0,26.3,14.8,229,1009.1,50.2,4.5,190,16.4,8,,2021-09-30T06:18:10,2021-09-30T18:19:41,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-01,31,24.9,27.3,36.5,24.9,29.8,24.1,83.1,6,100,8.33,rain,0,0,30.2,14.8,284.8,1008.4,61.5,5.1,213.3,18.5,8,,2021-10-01T06:18:12,2021-10-01T18:19:00,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-02,32,24,27.5,39.1,24,30.2,24,82.1,2,100,4.17,rain,0,0,27,9.4,322.4,1007.3,68.9,6.1,219,19,8,,2021-10-02T06:18:13,2021-10-02T18:18:20,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-10-03,30,23.8,26.7,35.6,23.8,29.1,23.6,83.5,40,100,4.17,rain,0,0,26.6,14.8,240,1007.5,75.9,6.6,211.3,18.2,8,,2021-10-03T06:18:16,2021-10-03T18:17:40,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-10-04,30,24.8,26.9,36.2,24.8,28.9,24,84.7,0.4,100,4.17,rain,0,0,27.7,11.2,254.7,1006.9,59.4,5.5,184.4,15.9,8,,2021-10-04T06:18:18,2021-10-04T18:17:00,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-05,30.1,24,26.4,36.2,24,28.6,23.7,85.6,1,100,4.17,rain,0,0,26.6,14.8,259.2,1006.7,66.4,4.7,202.6,17.5,8,,2021-10-05T06:18:21,2021-10-05T18:16:21,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-10-06,28,23,25.8,31.9,23,27.3,23.5,87.4,3.5,100,8.33,rain,0,0,12.6,9.4,41.5,1006.2,90.8,5.2,58.9,5,3,,2021-10-06T06:18:24,2021-10-06T18:15:41,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-07,30.9,25,27.4,35.3,25,30,23.9,81.8,0,0,0,,0,0,31.7,18.4,207.4,1006.5,68.9,4.8,230.2,19.9,8,,2021-10-07T06:18:28,2021-10-07T18:15:03,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-10-08,31,25,27.4,37.7,25,29.8,24,82.6,15,100,4.17,rain,0,0,26.6,18.4,198.7,1007.6,60.2,6.8,175.5,15.3,7,,2021-10-08T06:18:32,2021-10-08T18:14:25,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-09,30.1,24,26.7,35.2,24,28.6,23.8,84.8,12,100,4.17,rain,0,0,22,11.2,187.4,1009.3,70.3,6.6,111.2,9.7,4,,2021-10-09T06:18:36,2021-10-09T18:13:47,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-10,29.2,24,26.8,34.5,24,28.9,24.2,86.1,38,100,12.5,rain,0,0,20.9,8.2,235.5,1009,77.1,6.6,159.2,13.9,7,,2021-10-10T06:18:40,2021-10-10T18:13:10,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2021-10-11,29.8,24,26.4,35.8,24,28.4,24,87.1,31,100,12.5,rain,0,0,20.5,14.8,257.5,1007.2,73.8,5.1,127.4,10.9,5,,2021-10-11T06:18:46,2021-10-11T18:12:33,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2021-10-12,27,24,24.9,30.1,24,25.1,23.4,91.9,185,100,25,rain,0,0,26.3,25.9,228.8,1007,93,3.9,115.3,10,6,,2021-10-12T06:18:51,2021-10-12T18:11:57,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-10-13,27,23,24.8,30.1,23,25.3,23.2,90.7,28.6,100,12.5,rain,0,0,29.2,11.2,164.2,1006.8,95.4,4.9,89.1,7.5,4,,2021-10-13T06:18:57,2021-10-13T18:11:22,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2021-10-14,30,24,26.7,35.1,24,29.1,23.9,84.7,0.1,100,4.17,rain,0,0,22.7,11.2,185,1005.3,74.3,6.6,115.5,9.9,6,,2021-10-14T06:19:03,2021-10-14T18:10:47,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-15,30,25,27.3,36.2,25,30,24.3,84.2,1,100,4.17,rain,0,0,25.6,14.8,234,1003,72.7,5.1,196.9,17,8,,2021-10-15T06:19:10,2021-10-15T18:10:13,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-16,31,24.8,27.4,37.7,24.8,30.1,24.7,86.1,38,100,8.33,rain,0,0,30.6,14.8,272.3,1002.4,83.8,4.9,168.2,14.6,8,,2021-10-16T06:19:17,2021-10-16T18:09:39,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-17,27.1,24,25.4,30.6,24,26,23.9,91.7,3,100,4.17,rain,0,0,16.9,9.4,128.2,1005.5,96.1,3.5,77.7,6.7,4,,2021-10-17T06:19:25,2021-10-17T18:09:06,0.38,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2021-10-18,30,24,26.6,35.1,24,28.6,23.9,85.4,0.8,100,4.17,rain,0,0,22.7,14.8,299.7,1008.3,74.1,4.6,148.6,12.8,6,,2021-10-18T06:19:34,2021-10-18T18:08:34,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-19,30.2,23.9,27,36.2,23.9,29.2,23.7,83,0,0,0,,0,0,25.6,14.8,328.5,1010.6,51.2,4.5,239.1,20.6,9,,2021-10-19T06:19:42,2021-10-19T18:08:02,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2021-10-20,31,25,27.6,37.7,25,30.5,23.8,80.1,0,0,0,,0,0,27,11.2,313.8,1011.3,63.2,5.3,206.5,17.8,8,,2021-10-20T06:19:52,2021-10-20T18:07:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-21,30,23,25.7,35.1,23,27.4,23,85.3,21,100,12.5,rain,0,0,24.8,14.8,195.2,1011.4,80.9,5.3,156.5,13.4,7,,2021-10-21T06:20:02,2021-10-21T18:07:02,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-22,31.9,23.9,27,39.1,23.9,29.6,23.6,82.1,0,0,0,,0,0,24.5,13,230.9,1011.1,58.9,6,209.1,18,8,,2021-10-22T06:20:12,2021-10-22T18:06:32,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-10-23,28,24.2,26.3,31.9,24.2,27.8,23.7,85.7,0,0,0,,0,0,19.4,9.4,185,1012.4,84.3,5.7,128.2,11,6,,2021-10-23T06:20:23,2021-10-23T18:06:04,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2021-10-24,30.2,24,26.9,35.5,24,29.1,23.9,84.6,0,0,0,,0,0,20.9,14.8,269.5,1012.5,77.1,4.7,89.2,7.5,4,,2021-10-24T06:20:35,2021-10-24T18:05:36,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-25,31,23,26.6,36.5,23,28.6,23,81.3,2,100,4.17,rain,0,0,28.8,11.2,294.6,1010.4,54.7,5.6,199.1,17.2,8,,2021-10-25T06:20:47,2021-10-25T18:05:09,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,2021-10-26,28,24,26.1,31.9,24,27.7,23.4,85.4,0,0,0,,0,0,28.8,0.9,24,1009.6,85.4,4.7,158.3,13.5,6,,2021-10-26T06:21:00,2021-10-26T18:04:43,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2021-10-27,32,25,28,36.5,25,30.7,23.8,79,0,0,0,,0,0,23.8,9.4,252.1,1009.3,81.5,3.6,217.8,18.9,8,,2021-10-27T06:21:14,2021-10-27T18:04:18,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2021-10-28,31,25,27.6,36.5,25,30.2,23.8,80.6,0,0,0,,0,0,20.2,14.8,245,1009.5,59.9,4.1,217.7,18.8,8,,2021-10-28T06:21:28,2021-10-28T18:03:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
